Epoch, Accuracy, Loss
1,24.969444444444445,1.3860801458358765
2,27.78055555555555,1.3839374780654907
3,47.788888888888884,1.305355191230774
4,48.17037037037037,1.2508976459503174
5,50.70370370370371,1.2282235622406006
6,51.41944444444444,1.2154576778411865
7,51.93148148148148,1.2046785354614258
8,51.15925925925926,1.2055397033691406
9,54.55185185185185,1.1733680963516235
10,56.648148148148145,1.154017448425293
11,59.410185185185185,1.134667158126831
12,63.04537037037037,1.11600661277771
13,62.76666666666667,1.10514235496521
14,67.78981481481482,1.0974676609039307
15,69.76666666666667,1.0800796747207642
16,70.90833333333333,1.0828053951263428
17,72.0212962962963,1.070681095123291
18,73.60092592592592,1.0536119937896729
19,72.37685185185185,1.064038634300232
20,72.08703703703704,1.0541492700576782
21,75.25648148148149,1.0293643474578857
22,77.2388888888889,1.0148375034332275
23,78.46111111111111,0.9912734031677246
24,78.02037037037037,0.948896050453186
25,79.59814814814816,0.9317187070846558
26,78.66111111111111,0.9867410659790039
27,80.22592592592592,0.9147506952285767
28,81.88796296296296,0.9058206081390381
29,82.50555555555556,0.8786576986312866
30,82.92777777777778,0.8896987438201904
31,84.02592592592593,0.8836350440979004
32,84.09074074074074,0.8752336502075195
33,83.31944444444444,0.8487690687179565
34,84.73611111111111,0.8735676407814026
35,84.15185185185186,0.8398834466934204
36,85.17777777777778,0.8691526651382446
37,84.77962962962962,0.8560685515403748
38,84.42962962962963,0.830209493637085
39,85.16296296296296,0.835397481918335
40,85.46203703703704,0.8581949472427368
41,85.13055555555556,0.8768312335014343
42,85.18425925925925,0.8574469089508057
43,85.4601851851852,0.8762412667274475
44,85.2287037037037,0.8465400338172913
45,85.76851851851852,0.8744086027145386
46,85.35462962962963,0.8237205743789673
47,85.9,0.8726248741149902
48,85.8111111111111,0.8427448272705078
49,85.40462962962962,0.8789134621620178
50,85.85185185185185,0.8560266494750977
51,85.3287037037037,0.8824329376220703
52,85.77222222222221,0.8698567152023315
53,85.35277777777777,0.8484616875648499
54,86.06388888888888,0.8231980800628662
55,85.51111111111112,0.8623108863830566
56,86.23240740740741,0.8478654623031616
57,85.97314814814816,0.8814530372619629
58,85.67685185185185,0.8470022678375244
59,85.88148148148149,0.8961000442504883
60,85.60648148148148,0.857630729675293
61,86.00833333333333,0.8383845090866089
62,86.1537037037037,0.8551123142242432
63,85.88888888888889,0.8319066166877747
64,85.52592592592593,0.9132843613624573
65,86.01574074074074,0.8192988038063049
66,86.18703703703704,0.8251200318336487
67,86.31018518518519,0.8611465096473694
68,86.31203703703704,0.8611895442008972
69,85.69444444444444,0.8456292152404785
70,86.30648148148148,0.8496070504188538
71,86.30740740740741,0.8771355152130127
72,86.33333333333333,0.8717511296272278
73,86.01759259259259,0.874441385269165
74,85.90925925925926,0.863793671131134
75,86.3,0.8376740217208862
76,86.27962962962962,0.8491233587265015
77,86.12314814814815,0.8822664022445679
78,86.42777777777778,0.8594600558280945
79,85.92314814814814,0.8446589708328247
80,86.26481481481481,0.857707142829895
81,86.28425925925926,0.8249862194061279
82,86.37777777777778,0.8693404793739319
83,86.13703703703703,0.8975807428359985
84,86.4962962962963,0.84357088804245
85,86.49722222222222,0.8702346682548523
86,86.33611111111111,0.8480517268180847
87,86.52037037037037,0.8446668386459351
88,86.43240740740741,0.8882586359977722
89,86.46388888888889,0.8423628807067871
90,86.49722222222222,0.8587311506271362
91,86.50833333333333,0.862858235836029
92,86.44999999999999,0.8725243210792542
93,86.28981481481482,0.8895074129104614
94,86.54166666666666,0.8501107096672058
95,86.57222222222222,0.8600108623504639
96,86.55648148148148,0.8688054084777832
97,86.53055555555555,0.8507797122001648
98,86.56203703703703,0.8636140823364258
99,86.57870370370371,0.8620924949645996
100,86.51851851851852,0.8601937294006348
