Epoch, Accuracy, Loss
1,79.25740740740741,1.1553013324737549
2,81.5824074074074,1.037947416305542
3,82.2925925925926,0.9826755523681641
4,82.66111111111111,0.9519777297973633
5,82.95555555555555,0.9330461025238037
6,83.2175925925926,0.9205002784729004
7,83.38703703703703,0.9116884469985962
8,83.53518518518518,0.9045462608337402
9,83.67777777777778,0.899513304233551
10,83.7712962962963,0.895183801651001
11,83.86759259259259,0.8915719985961914
12,83.9537037037037,0.8889554738998413
13,84.06203703703704,0.8859054446220398
14,84.09166666666667,0.8840969800949097
15,84.17962962962963,0.8826084136962891
16,84.24166666666667,0.8807370662689209
17,84.30555555555556,0.8792543411254883
18,84.35648148148148,0.8781182169914246
19,84.41851851851851,0.8765830993652344
20,84.48148148148148,0.8756917715072632
21,84.51666666666667,0.8747117519378662
22,84.53611111111111,0.874097466468811
23,84.57037037037037,0.8732202053070068
24,84.60462962962963,0.8721301555633545
25,84.6462962962963,0.8713619112968445
26,84.66018518518518,0.8710587024688721
27,84.67962962962963,0.8706972002983093
28,84.71666666666667,0.8699998259544373
29,84.75648148148149,0.8694506883621216
30,84.76666666666667,0.8689024448394775
31,84.79722222222222,0.8683281540870667
32,84.82685185185184,0.8681458234786987
33,84.8425925925926,0.8679695129394531
34,84.8962962962963,0.8673859238624573
35,84.89537037037037,0.8673856854438782
36,84.90462962962962,0.8670578002929688
37,84.95648148148149,0.8662939071655273
38,84.97962962962963,0.8662958145141602
39,84.9787037037037,0.8655612468719482
40,84.99074074074075,0.865693986415863
41,85.01759259259259,0.8654335141181946
42,85.04166666666667,0.865344226360321
43,85.05,0.8653008937835693
44,85.06574074074074,0.8647768497467041
45,85.08796296296296,0.8649873733520508
46,85.07222222222222,0.8647732734680176
47,85.11666666666666,0.8642888069152832
48,85.12407407407407,0.8643501996994019
49,85.14444444444445,0.8642131090164185
50,85.16481481481482,0.8635858297348022
51,85.15462962962962,0.8635364770889282
52,85.16111111111111,0.8633761405944824
53,85.17962962962963,0.8633965253829956
54,85.19166666666666,0.8632612228393555
55,85.19259259259259,0.8631417155265808
56,85.19907407407408,0.8629331588745117
57,85.21666666666667,0.8627223968505859
58,85.22777777777777,0.8625454306602478
59,85.24814814814815,0.8621883392333984
60,85.24537037037037,0.8625080585479736
61,85.25925925925925,0.8622480630874634
62,85.2574074074074,0.8620204329490662
63,85.25648148148149,0.8619046807289124
64,85.28148148148148,0.8618960380554199
65,85.28333333333333,0.8619064092636108
66,85.29814814814814,0.8617302179336548
67,85.29074074074074,0.8615322113037109
68,85.30648148148148,0.8616124391555786
69,85.29444444444444,0.8614687919616699
70,85.30925925925926,0.8612104654312134
71,85.31759259259259,0.8612802028656006
72,85.29814814814814,0.8615618944168091
73,85.31574074074074,0.8615440130233765
74,85.32592592592593,0.8613918423652649
75,85.3287037037037,0.8610937595367432
76,85.33611111111111,0.8610602617263794
77,85.3462962962963,0.8609579801559448
78,85.33888888888889,0.8610807657241821
79,85.34907407407407,0.8610496520996094
80,85.34074074074074,0.8611680269241333
81,85.34166666666665,0.8610461354255676
82,85.34166666666665,0.8611301183700562
83,85.3537037037037,0.860953152179718
84,85.35833333333333,0.8609029054641724
85,85.37037037037038,0.8608690500259399
86,85.36481481481482,0.8608280420303345
87,85.37222222222222,0.8607783317565918
88,85.38148148148149,0.8607938289642334
89,85.38518518518518,0.8606473207473755
90,85.3712962962963,0.8605837225914001
91,85.38148148148149,0.8606339693069458
92,85.36759259259259,0.8606522083282471
93,85.36481481481482,0.8606674671173096
94,85.3712962962963,0.860664963722229
95,85.36851851851853,0.8606585264205933
96,85.36944444444444,0.8606480360031128
97,85.37037037037038,0.8606069684028625
98,85.36759259259259,0.860578179359436
99,85.36759259259259,0.8605879545211792
100,85.36851851851853,0.8605859279632568
