Epoch, Accuracy, Loss
1,85.87037037037038,0.8572298288345337
2,86.07870370370371,0.8538848161697388
3,86.26296296296296,0.8536160588264465
4,86.40925925925926,0.8538084030151367
5,86.51574074074074,0.8543713688850403
6,86.61203703703704,0.8542721271514893
7,86.68055555555554,0.8542628288269043
8,86.74907407407407,0.854110836982727
9,86.81203703703704,0.8533901572227478
10,86.88148148148149,0.8521305322647095
11,86.90648148148148,0.8526054620742798
12,86.95925925925926,0.8510761260986328
13,87.02314814814814,0.8501578569412231
14,87.08425925925926,0.8493474721908569
15,87.12777777777778,0.8490371704101562
16,87.17407407407407,0.848205029964447
17,87.23240740740741,0.8476606607437134
18,87.27962962962962,0.8474136590957642
19,87.32777777777778,0.8464619517326355
20,87.37962962962963,0.8455174565315247
21,87.41388888888889,0.8451101779937744
22,87.44074074074074,0.8441823720932007
23,87.47685185185186,0.8438908457756042
24,87.5037037037037,0.8433765172958374
25,87.53796296296295,0.8431713581085205
26,87.5537037037037,0.8429116010665894
27,87.60092592592592,0.8420377969741821
28,87.6175925925926,0.8423340320587158
29,87.64351851851852,0.842138409614563
30,87.66851851851851,0.8418442010879517
31,87.69814814814815,0.8411405086517334
32,87.72592592592594,0.8408434391021729
33,87.75555555555556,0.8407673835754395
34,87.77777777777777,0.8403007984161377
35,87.79722222222223,0.8400988578796387
36,87.81296296296296,0.8401217460632324
37,87.85462962962963,0.8394270539283752
38,87.86944444444444,0.8396066427230835
39,87.8851851851852,0.8397443294525146
40,87.90833333333333,0.8389652967453003
41,87.92037037037036,0.8394473195075989
42,87.93333333333334,0.8389834761619568
43,87.9462962962963,0.8387452363967896
44,87.95092592592593,0.8389539122581482
45,87.98055555555555,0.8387991786003113
46,87.99722222222222,0.8386995792388916
47,88.00833333333333,0.8387411236763
48,88.0287037037037,0.8387929797172546
49,88.03888888888889,0.8389694690704346
50,88.05277777777778,0.8386872410774231
51,88.06944444444444,0.8388208150863647
52,88.08888888888889,0.8387368321418762
53,88.09907407407407,0.8390132188796997
54,88.10925925925926,0.8386595249176025
55,88.10833333333333,0.8387345671653748
56,88.12222222222222,0.8387302160263062
57,88.16388888888889,0.8388375043869019
58,88.1712962962963,0.8391231298446655
59,88.18888888888888,0.8389289975166321
60,88.18703703703703,0.8382667303085327
61,88.20462962962962,0.838628888130188
62,88.20555555555556,0.8380864858627319
63,88.225,0.8383216261863708
64,88.2388888888889,0.8385097980499268
65,88.24074074074075,0.8384808301925659
66,88.2537037037037,0.8384969830513
67,88.26388888888889,0.8385418653488159
68,88.26666666666667,0.8384828567504883
69,88.27592592592592,0.8380436897277832
70,88.28611111111111,0.8383039236068726
71,88.28796296296296,0.838072657585144
72,88.29074074074073,0.8377553224563599
73,88.30555555555556,0.8375390768051147
74,88.3111111111111,0.8380551338195801
75,88.31481481481481,0.8379610776901245
76,88.32222222222222,0.8379315733909607
77,88.33055555555556,0.8380818367004395
78,88.33055555555556,0.8380822539329529
79,88.33518518518518,0.8383563756942749
80,88.3425925925926,0.8384249806404114
81,88.3425925925926,0.8381987810134888
82,88.3425925925926,0.8380265831947327
83,88.34907407407407,0.837995171546936
84,88.34907407407407,0.8380687236785889
85,88.35185185185185,0.8381695747375488
86,88.35185185185185,0.8381279706954956
87,88.35740740740741,0.8383180499076843
88,88.35185185185185,0.8382278084754944
89,88.35092592592592,0.8381989598274231
90,88.35092592592592,0.8381539583206177
91,88.35,0.8381855487823486
92,88.35462962962963,0.8381943106651306
93,88.35740740740741,0.8381808996200562
94,88.35648148148148,0.8382004499435425
95,88.35833333333333,0.838194727897644
96,88.35740740740741,0.8382004499435425
97,88.35833333333333,0.8382049798965454
98,88.35833333333333,0.838203489780426
99,88.35740740740741,0.8382019400596619
100,88.35740740740741,0.8382022976875305
