Epoch, Accuracy, Loss
1,35.71574074074074,1.3741074800491333
2,44.43425925925926,1.353568196296692
3,48.55833333333333,1.3356306552886963
4,51.367592592592594,1.321382999420166
5,52.602777777777774,1.3122750520706177
6,55.20092592592592,1.2987170219421387
7,56.87129629629629,1.288179874420166
8,59.3537037037037,1.2782515287399292
9,61.538888888888884,1.269088625907898
10,62.209259259259255,1.26157546043396
11,63.58518518518519,1.2534840106964111
12,64.62407407407407,1.2455843687057495
13,64.72407407407408,1.2422754764556885
14,65.63148148148147,1.2364187240600586
15,66.1037037037037,1.229662299156189
16,66.73148148148148,1.2257609367370605
17,67.45833333333333,1.2208445072174072
18,67.56296296296296,1.2154977321624756
19,68.00092592592593,1.2121737003326416
20,68.58796296296296,1.207265019416809
21,68.82222222222222,1.2037460803985596
22,68.99722222222222,1.2012752294540405
23,69.55925925925925,1.1972606182098389
24,69.25462962962963,1.1956197023391724
25,69.75277777777778,1.1919045448303223
26,69.60185185185185,1.1920702457427979
27,70.12870370370369,1.1860299110412598
28,70.24907407407407,1.185531735420227
29,70.43796296296296,1.1825838088989258
30,70.75,1.1797360181808472
31,71.05555555555554,1.177074670791626
32,71.475,1.17533278465271
33,71.2712962962963,1.1732864379882812
34,71.46388888888889,1.1722056865692139
35,71.46759259259258,1.1710909605026245
36,71.62962962962963,1.1675260066986084
37,71.8037037037037,1.1666061878204346
38,71.82407407407408,1.1643147468566895
39,72.03055555555555,1.1635074615478516
40,71.75648148148149,1.1639766693115234
41,72.06481481481481,1.1607253551483154
42,72.0287037037037,1.1604981422424316
43,72.39814814814814,1.1584725379943848
44,72.56018518518519,1.1556695699691772
45,72.72222222222223,1.1550089120864868
46,72.49444444444444,1.1557958126068115
47,72.67037037037038,1.1534796953201294
48,72.74166666666667,1.1530532836914062
49,72.68981481481481,1.1519720554351807
50,72.70833333333333,1.1520620584487915
51,72.66481481481482,1.1499238014221191
52,72.8787037037037,1.1493808031082153
53,73.12777777777778,1.147578477859497
54,73.04722222222222,1.146359920501709
55,73.12962962962963,1.1458017826080322
56,73.12037037037037,1.1453111171722412
57,73.17777777777778,1.1444809436798096
58,73.0824074074074,1.143538475036621
59,73.17037037037038,1.1440269947052002
60,73.40277777777777,1.1426894664764404
61,73.29629629629629,1.141601800918579
62,73.29537037037038,1.1411592960357666
63,73.32962962962964,1.1401922702789307
64,73.49074074074073,1.1394296884536743
65,73.39074074074074,1.139398217201233
66,73.54074074074074,1.1386334896087646
67,73.47685185185185,1.1382637023925781
68,73.52314814814814,1.1368114948272705
69,73.61296296296295,1.1359648704528809
70,73.64814814814815,1.135796308517456
71,73.75370370370369,1.1356568336486816
72,73.67777777777778,1.1344165802001953
73,73.73888888888888,1.135481357574463
74,73.78333333333333,1.134199619293213
75,73.75,1.133981466293335
76,73.82314814814815,1.132690668106079
77,73.80833333333334,1.1328456401824951
78,73.80740740740741,1.1325163841247559
79,73.92222222222222,1.1325829029083252
80,73.84722222222221,1.1317917108535767
81,73.7712962962963,1.132383108139038
82,73.97685185185185,1.1304116249084473
83,73.83148148148148,1.131814956665039
84,74.01388888888889,1.130671501159668
85,74.14722222222223,1.1293017864227295
86,74.05092592592592,1.1297132968902588
87,73.9888888888889,1.130354404449463
88,74.13888888888889,1.1296372413635254
89,73.99259259259259,1.1287834644317627
90,74.06388888888888,1.1287397146224976
91,74.0398148148148,1.128798484802246
92,74.08981481481482,1.1284441947937012
93,74.19722222222222,1.1280161142349243
94,74.14907407407408,1.1276910305023193
95,74.06759259259259,1.1279666423797607
96,74.11203703703704,1.12747061252594
97,74.13981481481481,1.1276335716247559
98,74.14166666666667,1.1274299621582031
99,74.14074074074074,1.1273679733276367
100,74.13518518518518,1.1272870302200317
